,time_hour,AnnualfundingRate,underlying_asset
106,2024-05-06 07:00,1.227681625944285,LTC
107,2024-05-06 07:00,0.6341151911240649,OP
108,2024-05-06 16:00,0.128064535386226,LDO
109,2024-05-06 16:00,-0.6085736888691852,BTC
110,2024-05-07 03:00,2.549678189202475,SUSHI
111,2024-05-07 18:00,2.5452389518232006,SUI
112,2024-05-08 12:00,-0.4424285913243038,GRT
113,2024-05-08 17:00,0.8005026860971712,BTC
114,2024-05-08 19:00,1.0544474591623705,RNDR
115,2024-05-09 21:00,1.1096203510709952,DOGE
116,2024-05-09 23:00,2.669546550496313,FIL
117,2024-05-10 15:00,0.2612346928301474,ARB
118,2024-05-11 05:00,0.3803355444318652,BTC
119,2024-05-11 11:00,1.2977192112458602,DOGE
120,2024-05-13 08:00,-1.6649533837932051,NEAR
121,2024-05-13 17:00,0.5933102732618886,ETH
122,2024-05-13 17:00,0.7780371187852347,SOL
123,2024-05-15 01:00,0.0117956892249931,OP
124,2024-05-15 05:00,1.7224088633863424,DOGE
125,2024-05-15 12:00,-1.364321566310167,BONK
126,2024-05-15 21:00,1.502628903112907,DOGE
127,2024-05-16 13:00,-0.0430809861952146,ETH
128,2024-05-16 13:00,-1.6152690762542972,ATOM
129,2024-05-16 14:00,-0.0217875617355071,LINK
130,2024-05-17 11:00,0.4753234581541147,PEPE
131,2024-05-17 20:00,1.0823519729390307,ARB
132,2024-05-18 18:00,-0.2063550618828617,BTC
133,2024-05-20 20:00,2.705708634356004,LINK
134,2024-05-21 00:00,1.450949509297571,ARB
135,2024-05-22 15:00,-4.521814972313714,ETHBTC
136,2024-05-23 09:00,1.7371557884318456,RNDR
137,2024-05-23 18:00,7.681161955238494,IMX
138,2024-05-23 18:00,0.2567224820827321,ATOM
139,2024-05-24 02:00,9.282617075973738,SUSHI
140,2024-05-24 13:00,1.1586558057008791,SOL
141,2024-05-24 16:00,1.3368674071903528,NEAR
142,2024-05-24 20:00,-0.6616294606974502,OP
143,2024-05-26 10:00,0.3315043722684478,DOT
144,2024-05-26 18:00,-0.4230679589871443,ATOM
145,2024-05-27 12:00,2.1276239120174325,RUNE
146,2024-05-28 02:00,1.6791929446312288,BONK
147,2024-05-28 06:00,0.5246271684756609,XLM
148,2024-05-29 12:00,0.2995363361848828,DOGE
149,2024-05-29 14:00,0.2219388141602868,FIL
150,2024-05-29 14:00,2.974165561436446,FXS
151,2024-05-29 20:00,-0.6153132195306295,DOGE
152,2024-05-30 13:00,2.384219817797462,ETC
153,2024-05-30 16:00,0.6681417565262022,SHIB
154,2024-05-30 20:00,0.3666246658205927,MAV
155,2024-05-31 10:00,3.009866743676751,STETH
156,2024-05-31 15:00,1.0239368441438104,BTC
157,2024-05-31 19:00,0.2647056942304941,BONK
158,2024-06-01 10:00,1.92869738351482,SOL
159,2024-06-01 19:00,-0.7508940587949969,JUP
160,2024-06-03 02:00,-2.871543859742014,PENDLE
161,2024-06-04 03:00,0.7618160177111347,OP
162,2024-06-04 15:00,1.0103582455372684,BCH
163,2024-06-05 10:00,0.5979004012852109,BCH
164,2024-06-05 11:00,4.427225147539277,ETHBTC
165,2024-06-06 05:00,-0.6917073184063348,WLD
166,2024-06-07 00:00,1.379313296578908,ETH
167,2024-06-07 07:00,0.2519189179262252,USDT
168,2024-06-07 21:00,-0.0277098930037217,BONK
169,2024-06-08 22:00,-2.3187160497936867,WLD
170,2024-06-08 22:00,1.2853455472870077,BTC
171,2024-06-09 02:00,0.59513470564021,ETH
172,2024-06-09 06:00,-0.9398459473059576,ARB
173,2024-06-09 07:00,1.2130583294106705,ETC
174,2024-06-09 15:00,0.108114253448718,BLUR
175,2024-06-10 04:00,-3.981268858561075,STRK
176,2024-06-10 04:00,1.6324862454111433,MATIC
177,2024-06-10 09:00,1.2086176531625308,ETC
178,2024-06-11 11:00,0.5546079134859884,CRV
179,2024-06-11 10:00,-1.3225278988882423,AAVE
180,2024-04-29 02:00,-0.5047577529511417,WLD
181,2024-04-29 02:00,0.0403477287823192,NEAR
182,2024-04-29 21:00,0.3093615599732998,DOT
183,2024-04-29 23:00,-5.331883261413513,GMX
184,2024-04-30 09:00,0.669656302286972,INJ
185,2024-04-30 19:00,1.2766376697668416,RNDR
186,2024-05-01 07:00,-0.6253079904355041,PENDLE
187,2024-05-01 08:00,-1.1442365518951918,ATOM
188,2024-05-03 10:00,0.1705609995547087,ARB
189,2024-05-03 22:00,1.3362331261252005,BNB
190,2024-05-04 07:00,5.475871099101665,STRK
191,2024-05-04 21:00,0.5146381519362024,DYDX
192,2024-05-05 01:00,1.296602840335638,PEPE
193,2024-05-05 05:00,-1.5703647213633372,NEAR
194,2024-05-06 01:00,-0.4161160096366021,ETH
195,2024-05-06 01:00,0.3956752136442806,MEME
196,2024-05-06 06:00,-0.6287637479966621,SEI
197,2024-05-07 17:00,0.4889764502011927,DOGE
198,2024-05-08 13:00,2.2844483315736777,WLD
199,2024-05-08 16:00,-1.1116269614727965,GRT
200,2024-05-08 20:00,-1.796681240248875,GRT
201,2024-05-09 08:00,0.6950512799937723,BTC
202,2024-05-09 08:00,2.0914585653432702,UNI
203,2024-05-12 07:00,1.7121534455309244,NEAR
204,2024-05-12 21:00,-0.1260805394402477,PENDLE
205,2024-05-13 06:00,1.4170193397532476,AAVE
206,2024-05-13 06:00,1.5624132630438128,FIL
207,2024-05-13 12:00,-1.9473316996599104,NEAR
208,2024-05-16 08:00,-1.626758293323704,NEAR
209,2024-05-16 12:00,2.645595956567912,RNDR
210,2024-05-17 13:00,2.297768989168616,AVAX
211,2024-05-17 16:00,1.8673343662014488,ORDI
212,2024-05-18 01:00,1.8081797799896424,RNDR
213,2024-05-18 04:00,3.0723173116916582,FTM
214,2024-05-18 13:00,-0.2988372112267112,SUI
215,2024-05-18 18:00,10.400076274684467,ALGO
216,2024-05-20 04:00,-0.0036004342315958,BTC
217,2024-05-20 13:00,-0.8273618644631873,BCH
218,2024-05-21 16:00,2.955730311606423,SUI
219,2024-05-21 20:00,-0.1791708139218692,INJ
220,2024-05-23 11:00,0.927150761096519,ETH
221,2024-05-23 13:00,7.405534540792415,DOGE
222,2024-05-23 14:00,2.444213347124422,AAVE
223,2024-05-23 21:00,2.1935725971960887,RUNE
224,2024-05-25 03:00,3.283549102844752,BCH
225,2024-05-27 16:00,2.874526401317305,SOL
226,2024-05-27 21:00,1.581313962426637,BTC
227,2024-05-28 14:00,1.9558461626610757,LTC
228,2024-05-28 17:00,-0.8557777531608073,OP
229,2024-05-29 12:00,0.6471075073895418,PYTH
230,2024-05-30 05:00,0.4200843531528182,BONK
231,2024-05-31 18:00,0.5172582906566308,SOL
232,2024-06-01 06:00,0.7954084624866133,SOL
233,2024-06-01 13:00,2.0269754334086127,SOL
234,2024-06-02 13:00,0.5930086910654397,BONK
235,2024-06-03 03:00,2.9797246569760136,COMP
236,2024-06-03 10:00,0.7673091480498484,ETH
237,2024-06-04 05:00,1.6530726568849534,XMR
238,2024-06-04 19:00,0.3146535975287314,LTC
239,2024-06-04 22:00,2.0166617190123843,LINK
240,2024-06-05 07:00,4.070981435367051,SOL
241,2024-06-06 19:00,1.7790825488239554,LINK
242,2024-06-06 21:00,0.8961043023815556,SOL
243,2024-06-07 03:00,-0.0516466098564387,BNB
244,2024-06-07 09:00,1.6664587013491488,BTC
245,2024-06-07 10:00,-0.7162755121738552,BNB
246,2024-06-07 18:00,0.4540331579625004,RUNE
247,2024-06-08 03:00,0.3500888054678884,ETH
248,2024-06-08 13:00,-0.7597117422619235,JUP
249,2024-06-09 09:00,3.2735486083634533,XRP
250,2024-06-09 17:00,0.4871671831371084,ETH
251,2024-06-09 20:00,2.427907684250086,FIL
252,2024-06-10 18:00,1.1997105821988363,PEPE
253,2024-06-10 21:00,-0.8828944302152644,AVAX
254,2024-06-11 02:00,2.07768428941897,NEAR
255,2024-06-11 04:00,2.7107764042970977,ADA
256,2024-04-29 10:00,0.1801043880545685,FIL
257,2024-04-29 10:00,1.6288132337220125,RUNE
258,2024-04-29 15:00,-0.4370790685432532,BTC
259,2024-04-30 05:00,-0.174406896718706,ETHBTC
260,2024-04-30 10:00,-1.6707027516361015,BNB
261,2024-04-30 18:00,-0.1937266338498271,ARB
262,2024-04-30 23:00,0.1227490389092686,SOL
263,2024-05-02 09:00,-4.008742538372439,PENDLE
264,2024-05-03 11:00,2.0049789743748283,JUP
265,2024-05-03 18:00,-1.0466699605047671,ARB
266,2024-05-04 11:00,-0.7169612435742071,BTC
267,2024-05-05 01:00,-0.8274809206108967,SUI
268,2024-05-06 01:00,2.33971993938152,GRT
269,2024-05-06 11:00,0.5779788073413503,INJ
270,2024-05-06 12:00,2.37104437238165,STRK
271,2024-05-08 01:00,0.2618903936217052,SOL
272,2024-05-08 16:00,0.4883738090056783,DOGE
273,2024-05-09 16:00,-0.0020664403964986,ATOM
274,2024-05-09 20:00,-1.5985152257154454,BONK
275,2024-05-09 23:00,-1.5928559772521445,CRV
276,2024-05-10 02:00,4.8359707034824275,SUSHI
277,2024-05-10 10:00,0.3515137444505127,PEPE
278,2024-05-10 15:00,-0.4344926292284395,ATOM
279,2024-05-10 17:00,1.9158436669364929,NEAR
280,2024-05-10 19:00,1.9114005023084804,FTM
281,2024-05-11 09:00,-0.0533584200576244,DOT
282,2024-05-11 15:00,1.708994320227006,PEPE
283,2024-05-12 14:00,-1.2936134507386732,GRT
284,2024-05-13 16:00,-1.3185857502274991,RNDR
285,2024-05-14 05:00,0.3850247694482875,SOL
286,2024-05-14 06:00,1.0302748918167632,RUNE
287,2024-05-14 06:00,-0.1612974207048897,OP
288,2024-05-15 01:00,0.688635664187233,ADA
289,2024-05-15 05:00,2.4386880702965374,PENDLE
290,2024-05-15 12:00,-0.2137798439445621,SEI
291,2024-05-17 03:00,1.981854140817502,DOGE
292,2024-05-17 15:00,-0.1546555151154428,BCH
293,2024-05-17 19:00,1.7826171351796625,DOGE
294,2024-05-18 04:00,0.5834442795691877,JTO
295,2024-05-18 07:00,2.988240469394174,CRV
296,2024-05-18 14:00,5.558357318266488,SOL
297,2024-05-18 14:00,6.315142518549466,NEAR
298,2024-05-18 23:00,0.0451211432553414,BTC
299,2024-05-19 12:00,2.0951632543836354,DOGE
300,2024-05-19 15:00,2.5237449827167326,RNDR
301,2024-05-20 21:00,-4.868188728038748,MKR
302,2024-05-21 12:00,0.2939358523788532,JUP
303,2024-05-22 00:00,-1.0256890099233171,APT
304,2024-05-22 15:00,11.62173127572829,DOGE
305,2024-05-23 07:00,2.3607627465956877,PEPE
306,2024-05-23 22:00,7.530499155444114,ALGO
307,2024-05-25 20:00,1.867828233169887,UNI
308,2024-05-26 01:00,1.3620842945434677,RNDR
309,2024-05-27 16:00,2.077075099777274,RNDR
310,2024-05-28 00:00,5.760832416005315,GMX
311,2024-05-28 20:00,-0.460808402324372,AVAX
312,2024-05-28 21:00,2.895993757237286,NEAR
313,2024-05-29 08:00,0.5349844834745898,LINK
314,2024-05-29 22:00,1.0663227095764078,BONK
315,2024-05-30 15:00,0.8673176143128108,RUNE
316,2024-05-30 20:00,0.7546513937126249,ETH
317,2024-05-31 15:00,1.071360415860703,TRX
318,2024-05-31 16:00,0.5049657363990762,LINK
319,2024-06-01 13:00,0.4517525664699445,BTC
320,2024-06-01 13:00,1.266151583359452,AAVE
321,2024-06-02 11:00,4.721111943123761,PEPE
322,2024-06-02 19:00,-0.3012929496694342,WLD
323,2024-06-02 20:00,0.6872132958715889,BTC
324,2024-06-03 06:00,-0.3296624206263877,WLD
325,2024-06-04 13:00,-0.3511666715649609,SEI
326,2024-06-04 18:00,-0.7437689204093669,AVAX
327,2024-06-04 20:00,1.6066305991352727,PEPE
328,2024-06-07 10:00,-1.4702793222810948,BONK
329,2024-06-07 16:00,-1.2752681585830246,WLD
330,2024-06-07 17:00,2.902314076817682,ORDI
331,2024-06-08 13:00,0.3511561080859265,RNDR
332,2024-06-10 12:00,0.262368085811881,ETH
333,2024-06-10 22:00,-0.2720667091552908,BNB
334,2024-06-11 09:00,0.4689932887568598,PEPE
335,2024-04-29 03:00,-1.8882196805795537,ETHBTC
336,2024-04-29 04:00,3.4851371662190935,MKR
337,2024-04-29 14:00,0.8727488808238943,MATIC
338,2024-04-29 15:00,0.2214087286711531,SOL
339,2024-04-29 20:00,1.368018461844794,NEAR
340,2024-04-30 15:00,0.0585117535709374,RNDR
341,2024-04-30 17:00,-0.058683200485386,INJ
342,2024-05-01 01:00,0.1043981078738733,GMX
343,2024-05-02 02:00,-1.566049709159261,AAVE
344,2024-05-02 16:00,-1.4408581705770955,OP
345,2024-05-02 19:00,-2.7218264437304054,BONK
346,2024-05-02 19:00,1.3508205793262118,BNB
347,2024-05-03 01:00,-2.5469167769507406,TIA
348,2024-05-03 13:00,0.1697370278517246,BONK
349,2024-05-04 07:00,0.2081454739260403,NEAR
350,2024-05-04 15:00,0.2011209900364593,SOL
351,2024-05-04 17:00,1.2377544001079404,MKR
352,2024-05-06 01:00,-1.8168979879468432,AAVE
353,2024-05-06 03:00,0.5643428181370326,XRP
354,2024-05-06 05:00,0.1872407114850976,GMX
355,2024-05-06 08:00,-0.2617290180853421,ATOM
356,2024-05-06 12:00,1.0592163717893284,MATIC
357,2024-05-06 23:00,0.1210408551605613,INJ
358,2024-05-06 23:00,0.2112691276513409,RNDR
359,2024-05-07 04:00,-0.0891270101898651,IMX
360,2024-05-08 08:00,0.3982336532630025,DOGE
361,2024-05-08 09:00,-3.012835090980359,ETHBTC
362,2024-05-08 13:00,0.1118928991146704,SUI
363,2024-05-08 13:00,1.747740903996211,XRP
364,2024-05-08 19:00,0.6583482379351691,STETH
365,2024-05-09 14:00,0.5569457146059946,PENDLE
366,2024-05-10 14:00,2.4927155411672666,WLD
367,2024-05-10 19:00,0.5264478111954595,BTC
368,2024-05-12 07:00,-0.1208244921539736,STRK
369,2024-05-13 08:00,0.9503725278093892,RUNE
370,2024-05-13 18:00,-2.039915962482454,CRV
371,2024-05-13 19:00,1.1776449974195935,JTO
372,2024-05-14 19:00,1.0444085721116834,RNDR
373,2024-05-14 21:00,3.3680193862348498,ARB
374,2024-05-15 04:00,-0.1879095303676213,CRV
375,2024-05-15 13:00,1.1358471249761963,LINK
376,2024-05-15 17:00,0.4937937411683546,NEAR
377,2024-05-16 01:00,0.641251104001259,SOL
378,2024-05-16 06:00,6.68000244811625,LDO
379,2024-05-16 12:00,1.4564872576331889,NEAR
380,2024-05-16 21:00,-0.8308563557719573,BTC
381,2024-05-17 03:00,4.696142898839707,AAVE
382,2024-05-17 22:00,-0.5573433944700524,PENDLE
383,2024-05-17 23:00,-0.78836523293943,BTC
384,2024-05-18 06:00,2.3067493893314093,ETH
385,2024-05-19 01:00,0.0967129751932504,BTC
386,2024-05-19 01:00,1.3050732840531314,ICP
387,2024-05-19 09:00,-5.445736419706728,CRV
388,2024-05-19 18:00,1.0096980966718303,LINK
389,2024-05-19 22:00,2.800416609504248,ARB
390,2024-05-20 19:00,1.763080876442811,FIL
391,2024-05-21 04:00,8.081351672487443,AVAX
392,2024-05-21 09:00,5.960177528341672,SOL
393,2024-05-21 12:00,-1.2808641758238388,APT
394,2024-05-21 16:00,1.4267992242183896,OP
395,2024-05-21 19:00,-0.5081040229740367,BNB
396,2024-05-21 20:00,0.5602466831124592,STETH
397,2024-05-21 23:00,-0.351095406329987,BNB
398,2024-05-22 09:00,1.102706616005274,ETH
399,2024-05-22 19:00,-3.136190912750301,GRT
400,2024-05-23 14:00,-10.201708243829868,ETHBTC
401,2024-05-23 17:00,1.961880991127979,STETH
402,2024-05-24 03:00,3.903384097684613,UNI
403,2024-05-25 00:00,-0.5033417615299532,ETHBTC
404,2024-05-25 05:00,1.6188823260267935,IMX
405,2024-05-25 10:00,0.0117432604800326,USDT
406,2024-05-25 11:00,0.6553107393079826,ETH
407,2024-05-25 12:00,1.170681275796196,BTC
408,2024-05-25 13:00,2.00285265520227,AVAX
409,2024-05-25 18:00,1.4209087220416563,NEAR
410,2024-05-26 06:00,2.045888967665346,PEPE
411,2024-05-26 15:00,1.7544078042638218,AVAX
412,2024-05-26 22:00,1.3500233148585243,BTC
413,2024-05-28 10:00,-0.9321227331470784,DOGE
414,2024-05-28 15:00,2.9224383608334814,PEPE
415,2024-05-28 17:00,-1.0024675002038486,DOGE
416,2024-05-28 18:00,-0.8397980036421236,OP
417,2024-05-28 20:00,1.8544069284924232,ADA
418,2024-05-29 08:00,-0.1613187834042266,BNB
419,2024-05-29 13:00,0.5507321647871821,SOL
420,2024-05-31 03:00,1.0055186362499038,BTC
421,2024-05-31 19:00,1.8691530299419776,COMP
422,2024-05-31 23:00,2.087053174940646,LDO
423,2024-06-01 07:00,3.4431898910951517,FTM
424,2024-06-02 11:00,1.071661294395477,TRX
425,2024-06-02 15:00,2.480177516608835,PEPE
426,2024-06-02 22:00,1.0284903785777988,OP
427,2024-06-03 04:00,-0.4556027406915306,OP
428,2024-06-03 04:00,4.4747894665972225,JUP
429,2024-06-03 10:00,2.728662910454216,SOL
430,2024-06-03 15:00,1.018206728420776,BTC
431,2024-06-04 12:00,0.729151992765364,ETH
432,2024-06-05 08:00,2.7162913546103065,ORDI
433,2024-06-05 15:00,4.082676258328758,SOL
434,2024-06-06 02:00,1.7844012285264206,ETH
435,2024-06-06 15:00,0.9113751362059328,PYTH
436,2024-06-06 18:00,2.350595994905409,SOL
437,2024-06-07 11:00,1.4539082271821604,DOGE
438,2024-06-07 12:00,1.6523357197423476,NEAR
439,2024-06-07 13:00,-1.40226757898172,BONK
440,2024-06-07 20:00,0.635185276306107,SOL
441,2024-06-07 22:00,0.3544358422807446,JUP
442,2024-06-09 21:00,-4.382863113983063,MAV
443,2024-06-10 16:00,-0.6475586131076244,BONK
444,2024-04-29 08:00,0.0574120180999565,ORDI
445,2024-04-30 01:00,-0.4872116578022812,XRP
446,2024-04-30 11:00,-0.080600842634898,AVAX
447,2024-04-30 14:00,-2.449573531166982,PYTH
448,2024-05-01 02:00,0.6802516931152126,JUP
449,2024-05-01 20:00,0.1535840343047842,BTC
450,2024-05-02 02:00,1.038271548457343,LTC
451,2024-05-02 03:00,-1.2896044652079337,ARB
452,2024-05-03 13:00,-2.8968539013257173,ATOM
453,2024-05-04 06:00,0.4867844317851338,DOGE
454,2024-05-04 07:00,1.3679324126762968,SUI
455,2024-05-04 14:00,1.9645758302091885,SUI
456,2024-05-04 19:00,2.2693712506338306,CRV
457,2024-05-05 06:00,0.9370203639946024,WLD
458,2024-05-05 07:00,0.6966549364735087,CRV
459,2024-05-05 20:00,2.479147325269587,SUSHI
460,2024-05-06 03:00,-3.019991795453823,TIA
461,2024-05-06 08:00,0.5815801635538632,INJ
462,2024-05-08 11:00,4.071326316120376,APT
463,2024-05-08 20:00,-1.7771470282974224,TIA
464,2024-05-08 23:00,-5.834896545678413,CVX
465,2024-05-09 02:00,-0.3089714691202651,BNB
466,2024-05-10 16:00,0.5854828622197386,DYDX
467,2024-05-10 18:00,-6.035121147110659,GMX
468,2024-05-11 07:00,0.2814081859132793,AVAX
469,2024-05-11 19:00,-1.0410265963472465,FXS
470,2024-05-12 09:00,-1.0630588385064863,OP
471,2024-05-13 08:00,1.1721099521583145,LTC
472,2024-05-13 16:00,-2.4029915043421184,SHIB
473,2024-05-13 22:00,2.4945973902905725,ARB
474,2024-05-14 04:00,0.6653020787343218,ETH
475,2024-05-14 21:00,-11.91285899765086,PYTH
476,2024-05-15 08:00,0.5030378611067347,BTC
477,2024-05-15 13:00,2.4885600582622613,MKR
478,2024-05-15 15:00,-1.5407766840181691,ATOM
479,2024-05-16 16:00,-3.154404963814625,PENDLE
480,2024-05-17 00:00,2.1933017810562467,SOL
481,2024-05-17 01:00,0.1030992547625375,ETH
482,2024-05-17 07:00,0.3308465086714194,ETH
483,2024-05-17 09:00,1.7689508643135092,LINK
484,2024-05-18 13:00,4.806222280453588,DYDX
485,2024-05-19 13:00,-0.0907697264200576,AAVE
486,2024-05-19 13:00,-0.1516554605310805,IMX
487,2024-05-19 13:00,1.002561203561736,SUSHI
488,2024-05-20 03:00,0.2986716982611032,PEPE
489,2024-05-20 07:00,1.8417461053881556,OP
490,2024-05-20 12:00,-8.167126670516286,PYTH
491,2024-05-20 17:00,1.4933227748290117,NEAR
492,2024-05-20 21:00,0.8577445636954399,RUNE
493,2024-05-20 21:00,-0.3842469686464128,PENDLE
494,2024-05-20 22:00,3.0070162548617203,PEPE
495,2024-05-21 01:00,-1.1026116329200293,BNB
496,2024-05-21 03:00,2.713043201232163,ARB
497,2024-05-21 06:00,2.0598883842387927,TIA
498,2024-05-21 11:00,0.3190940344721062,ADA
499,2024-05-23 15:00,7.359699462074934,ALGO
500,2024-05-24 05:00,0.3220739347323429,ETH
501,2024-05-24 06:00,4.029675212086584,DOT
502,2024-05-24 07:00,1.4325908449518203,BLUR
503,2024-05-24 11:00,3.4435166400295727,ADA
504,2024-05-24 15:00,4.398492895235868,FTM
505,2024-05-25 02:00,-1.7763110221546718,PYTH
506,2024-05-26 09:00,-0.7377547787278056,DOGE
507,2024-05-27 02:00,-0.423078763263465,ATOM
508,2024-05-27 21:00,0.4012162027693167,UNI
509,2024-05-28 10:00,2.077335852232569,RNDR
510,2024-05-29 04:00,3.1353662012988464,FTM
511,2024-05-29 05:00,-0.544981656343793,BCH
512,2024-05-29 15:00,3.3972815074809093,MKR
513,2024-05-29 18:00,-0.6334324064614343,SEI
514,2024-05-29 20:00,1.091369358136394,SOL
515,2024-05-30 00:00,-2.8120962345012557,PEPE
516,2024-05-30 06:00,0.4988715752028447,PYTH
517,2024-05-30 15:00,3.4158603861464543,GRT
518,2024-05-30 19:00,1.6599334061185942,INJ
519,2024-05-31 11:00,1.5756153313721737,SOL
520,2024-05-31 22:00,1.0714111122210292,TRX
521,2024-06-02 10:00,1.5926664063268643,TIA
522,2024-06-02 17:00,-0.3937472961804568,XLM
523,2024-06-03 03:00,1.3211583808476843,CRV
524,2024-06-03 05:00,1.1192641713749327,NEAR
525,2024-06-03 06:00,-0.1583551222477191,STETH
526,2024-06-03 18:00,0.9118976152694216,ETH
527,2024-06-04 17:00,1.090027777927855,BTC
528,2024-06-04 23:00,1.712783130594535,PEPE
